"Data","Municipio","Confirmados","Ultimo_Confirmado_Por_100k_habitantes","Novos_Confirmados_Dia","Mortos","Novos_Mortos_Dia","Ultimo_Rate_Mortos","is_repeated","Regiao","Latitude","Longitude","Area","Populacao","Densidade_Demografica","Tx_Geomet_Cresc_Anual_Popul_2010_2020","Grau_Urbanizacao","Ind_Envelhecimento","Popul_Menos_15Anos","Popul_60Anos_Mais","Razao_Sexos","Ind_Isolamento(%)","Total_Leitos_UTI_Adulto","Total_Leitos_UTI_Pediatrica","Total_SUS","Total_SUS_Pediatrica"
"15/04/2020","Osasco",172,"2.462.709",28,16,3,0.093,"False","Oeste",-23.5334,-46.7915,64.95,680964,10484.43,0.21,100.0,68.76,19.89,13.68,92.8,52,30,0,0,0
"15/04/2020","Poá",11,"936.553",2,2,1,0.1818,"False","Leste",-23.5338,-46.3477,17.26,115538,6693.97,0.87,98.42,61.87,21.35,13.21,94.37,56,0,0,0,0
"15/04/2020","Ribeirão Pires",23,"1.863.963",6,0,0,0.0,"False","Sudeste",-23.7082,-46.4042,99.08,118968,1200.73,0.52,100.0,92.74,17.61,16.33,95.64,59,0,0,0,0
"15/04/2020","Rio Grande da Serra",7,"1.376.706",2,0,0,0.0,"False","Sudeste",-23.7442,-46.3975,36.34,49816,1370.83,1.27,100.0,59.08,19.8,11.7,97.42,0,0,0,0,0
"15/04/2020","Santa Isabel",1,"174.259",0,1,0,1.0,"False","Leste",-23.3158,-46.2254,363.33,55086,151.61,0.89,81.17,73.29,20.1,14.73,98.71,0,1,0,0,0
"15/04/2020","Santana de Parnaíba",41,"2.940.185",7,0,0,0.0,"False","Oeste",-23.443,-46.9227,179.95,138132,767.61,2.45,100.0,59.26,20.28,12.02,97.12,53,0,0,0,0
"15/04/2020","Santo André",186,"2.587.743",26,6,2,0.0323,"False","Sudeste",-23.6742,-46.5436,175.78,693867,3947.36,0.26,100.0,102.66,17.31,17.77,92.45,52,30,0,0,0
"15/04/2020","Suzano",44,"1.478.311",6,6,0,0.1364,"False","Leste",-23.5453,-46.3116,206.24,291002,1410.99,1.05,96.48,61.53,20.75,12.77,95.86,54,0,0,0,0
"15/04/2020","São Bernardo do Campo",231,"2.753.488",30,15,4,0.0649,"False","Sudeste",-23.6898,-46.5648,409.53,812086,1982.97,0.6,98.39,81.93,18.38,15.06,93.57,51,119,10,0,0
"15/04/2020","São Caetano do Sul",85,"5.275.342",8,3,0,0.0353,"False","Sudeste",-23.6234,-46.5552,15.33,151244,9865.88,0.14,100.0,157.5,14.66,23.1,86.82,50,30,4,0,0
"15/04/2020","São Paulo",7764,"6.336.913",1059,558,46,0.0719,"False","Centro",-23.5505,-46.6333,1521.11,11869660,7803.29,0.54,99.1,82.2,18.99,15.61,90.89,50,957,20,20,0
"15/04/2020","Taboão da Serra",92,"3.176.094",14,5,0,0.0543,"False","Sudoeste",-23.6229,-46.7817,20.39,283871,13922.07,1.52,100.0,52.19,22.08,11.52,92.35,50,0,0,0,0
"15/04/2020","Vargem Grande Paulista",5,"950.625",0,3,0,0.6,"False","Sudoeste",-23.5998,-47.0225,42.49,52762,1241.75,2.09,100.0,54.21,22.15,12.01,97.95,0,0,0,0,0
"16/03/2020","Carapicuíba",1,"0.24942",0,0,0,0.0,"False","Oeste",-23.524,-46.8411,34.55,394598,11421.07,0.66,100.0,58.79,21.98,12.92,94.44,0,3,0,0,0
"16/03/2020","Ferraz de Vasconcelos",1,"0.51473",0,0,0,0.0,"False","Leste",-23.529,-46.3636,29.56,193037,6530.35,1.39,95.51,50.76,21.48,10.9,95.47,0,0,0,0,0
"16/03/2020","Mauá",1,"0.21146",1,0,0,0.0,"False","Sudeste",-23.6666,-46.4599,61.91,460132,7432.27,1.0,100.0,66.02,19.03,12.56,95.49,0,0,0,0,0
"16/03/2020","Santana de Parnaíba",1,"0.71712",0,0,0,0.0,"False","Oeste",-23.443,-46.9227,179.95,138132,767.61,2.45,100.0,59.26,20.28,12.02,97.12,0,0,0,0,0
"16/03/2020","Santo André",1,"0.13913",1,0,0,0.0,"False","Sudeste",-23.6742,-46.5436,175.78,693867,3947.36,0.26,100.0,102.66,17.31,17.77,92.45,0,30,0,0,0
"16/03/2020","São Bernardo do Campo",1,"0.1192",1,0,0,0.0,"False","Sudeste",-23.6898,-46.5648,409.53,812086,1982.97,0.6,98.39,81.93,18.38,15.06,93.57,0,119,10,0,0
"16/03/2020","São Caetano do Sul",1,"0.62063",1,0,0,0.0,"False","Sudeste",-23.6234,-46.5552,15.33,151244,9865.88,0.14,100.0,157.5,14.66,23.1,86.82,0,30,4,0,0
"16/03/2020","São Paulo",145,"118.348",83,0,0,0.0,"False","Centro",-23.5505,-46.6333,1521.11,11869660,7803.29,0.54,99.1,82.2,18.99,15.61,90.89,0,957,20,20,0
"16/04/2020","Arujá",17,"189.259",2,1,0,0.0588,"False","Leste",-23.397,-46.3204,96.17,89744,933.18,1.84,96.31,55.76,21.53,12.01,97.25,53,0,0,0,0
"16/04/2020","Barueri",97,"3.537.796",33,5,1,0.0515,"False","Oeste",-23.5114,-46.8729,65.7,26439,4024.2,0.95,100.0,47.09,23.62,11.12,94.74,44,0,0,0,0
"16/04/2020","Caieiras",47,"4.631.911",5,6,0,0.1277,"False","Norte",-23.3612,-46.7402,97.64,100612,1030.44,1.54,98.26,60.86,19.69,11.99,96.01,55,0,0,0,0
"16/04/2020","Cajamar",7,"911.446",2,1,0,0.1429,"False","Norte",-23.355,-46.8789,131.39,77627,590.81,1.95,98.82,44.85,22.09,9.91,99.14,56,0,0,0,0
"16/04/2020","Carapicuíba",52,"1.296.994",9,2,0,0.0385,"False","Oeste",-23.524,-46.8411,34.55,394598,11421.07,0.66,100.0,58.79,21.98,12.92,94.44,53,3,0,0,0
"16/04/2020","Cotia",72,"288.913",2,4,0,0.0556,"False","Sudoeste",-23.6027,-46.9195,323.99,247424,763.68,2.12,100.0,52.81,21.7,11.46,95.79,53,0,0,0,0
"16/04/2020","Diadema",100,"2.359.136",6,3,1,0.03,"False","Sudeste",-23.6817,-46.6203,30.73,404477,13162.28,0.47,100.0,56.47,20.92,11.81,93.69,53,20,0,0,0
"16/04/2020","Embu das Artes",50,"1.826.644",7,2,0,0.04,"False","Sudoeste",-23.6515,-46.8522,70.4,27079,3846.45,1.22,100.0,47.99,22.81,10.95,94.56,50,0,0,0,0
"16/04/2020","Embu-Guaçu",4,"576.493",0,0,0,0.0,"False","Sudoeste",-23.8295,-46.8149,155.64,68053,437.25,0.82,97.33,65.4,20.39,13.33,97.85,0,0,0,0,0
"16/04/2020","Ferraz de Vasconcelos",47,"2.419.239",6,2,1,0.0426,"False","Leste",-23.529,-46.3636,29.56,193037,6530.35,1.39,95.51,50.76,21.48,10.9,95.47,52,0,0,0,0
"16/04/2020","Francisco Morato",19,"1.080.503",-1,1,0,0.0526,"False","Norte",-23.2794,-46.7448,49.0,174403,3559.24,1.23,99.8,46.83,22.9,10.72,98.05,51,0,0,0,0
"16/04/2020","Franco da Rocha",47,"3.042.288",6,2,0,0.0426,"False","Norte",-23.3234,-46.7295,132.78,152201,1146.26,1.48,92.13,53.96,20.81,11.23,103.63,53,0,0,0,0
"16/04/2020","Guararema",2,"671.186",0,0,0,0.0,"False","Leste",-23.4129,-46.035,270.82,29429,108.67,1.32,86.05,70.18,20.16,14.15,99.72,0,2,0,0,0
"16/04/2020","Guarulhos",269,"1.950.431",16,25,3,0.0929,"False","Leste",-23.4543,-46.5337,318.68,1351275,4240.23,1.02,100.0,57.41,20.97,12.04,95.01,52,23,2,0,0
"16/04/2020","Itapecerica da Serra",38,"2.162.864",5,1,0,0.0263,"False","Sudoeste",-23.7154,-46.8526,150.74,169619,1125.24,1.08,99.17,48.05,22.36,10.74,99.46,56,0,0,0,0
"16/04/2020","Itapevi",28,"1.177.955",1,5,0,0.1786,"False","Oeste",-23.5493,-46.9332,82.66,237714,2875.8,1.72,100.0,42.1,23.08,9.72,96.78,52,0,0,0,0
"16/04/2020","Itaquaquecetuba",42,"1.132.622",5,0,0,0.0,"False","Leste",-23.4849,-46.3495,82.62,370589,4485.46,1.44,100.0,45.33,22.35,10.13,96.77,55,0,0,0,0
"16/04/2020","Jandira",11,"880.444",3,1,0,0.0909,"False","Oeste",-23.528,-46.9028,17.45,123603,7083.27,1.34,100.0,52.93,20.51,10.85,95.76,50,0,0,0,0
"16/04/2020","Mairiporã",9,"898.392",0,2,0,0.2222,"False","Norte",-23.3157,-46.5824,320.7,98622,307.52,2.02,92.18,72.45,18.48,13.39,100.69,58,0,0,0,0
"16/04/2020","Mauá",71,"1.501.336",5,2,0,0.0282,"False","Sudeste",-23.6666,-46.4599,61.91,460132,7432.27,1.0,100.0,66.02,19.03,12.56,95.49,52,0,0,0,0
"16/04/2020","Mogi das Cruzes",86,"1.928.934",6,6,1,0.0698,"False","Leste",-23.5393,-46.2167,712.54,432905,607.55,1.12,92.75,70.73,19.84,14.03,94.79,53,0,0,0,0
"16/04/2020","Osasco",203,"2.906.569",31,18,2,0.0887,"False","Oeste",-23.5334,-46.7915,64.95,680964,10484.43,0.21,100.0,68.76,19.89,13.68,92.8,52,30,0,0,0
"16/04/2020","Poá",15,"1.277.117",4,2,0,0.1333,"False","Leste",-23.5338,-46.3477,17.26,115538,6693.97,0.87,98.42,61.87,21.35,13.21,94.37,56,0,0,0,0
"16/04/2020","Ribeirão Pires",26,"2.107.089",3,0,0,0.0,"False","Sudeste",-23.7082,-46.4042,99.08,118968,1200.73,0.52,100.0,92.74,17.61,16.33,95.64,59,0,0,0,0
"16/04/2020","Rio Grande da Serra",7,"1.376.706",0,0,0,0.0,"False","Sudeste",-23.7442,-46.3975,36.34,49816,1370.83,1.27,100.0,59.08,19.8,11.7,97.42,0,0,0,0,0
"16/04/2020","Santa Isabel",3,"522.776",2,1,0,0.3333,"False","Leste",-23.3158,-46.2254,363.33,55086,151.61,0.89,81.17,73.29,20.1,14.73,98.71,0,1,0,0,0
"16/04/2020","Santana de Parnaíba",50,"3.585.592",9,0,0,0.0,"False","Oeste",-23.443,-46.9227,179.95,138132,767.61,2.45,100.0,59.26,20.28,12.02,97.12,53,0,0,0,0
"16/04/2020","Santo André",205,"2.852.083",19,7,1,0.0341,"False","Sudeste",-23.6742,-46.5436,175.78,693867,3947.36,0.26,100.0,102.66,17.31,17.77,92.45,51,30,0,0,0
"16/04/2020","Suzano",57,"1.915.084",13,6,0,0.1053,"False","Leste",-23.5453,-46.3116,206.24,291002,1410.99,1.05,96.48,61.53,20.75,12.77,95.86,54,0,0,0,0
"16/04/2020","São Bernardo do Campo",255,"3.039.564",24,16,1,0.0627,"False","Sudeste",-23.6898,-46.5648,409.53,812086,1982.97,0.6,98.39,81.93,18.38,15.06,93.57,50,119,10,0,0
"16/04/2020","São Caetano do Sul",90,"5.585.656",5,3,0,0.0333,"False","Sudeste",-23.6234,-46.5552,15.33,151244,9865.88,0.14,100.0,157.5,14.66,23.1,86.82,49,30,4,0,0
"16/04/2020","São Paulo",7908,"6.454.444",144,603,45,0.0763,"False","Centro",-23.5505,-46.6333,1521.11,11869660,7803.29,0.54,99.1,82.2,18.99,15.61,90.89,49,957,20,20,0
"16/04/2020","Taboão da Serra",100,"3.452.276",8,5,0,0.05,"False","Sudoeste",-23.6229,-46.7817,20.39,283871,13922.07,1.52,100.0,52.19,22.08,11.52,92.35,49,0,0,0,0
"16/04/2020","Vargem Grande Paulista",6,"1.140.749",1,3,0,0.5,"False","Sudoeste",-23.5998,-47.0225,42.49,52762,1241.75,2.09,100.0,54.21,22.15,12.01,97.95,0,0,0,0,0
"17/03/2020","Carapicuíba",1,"0.24942",0,0,0,0.0,"False","Oeste",-23.524,-46.8411,34.55,394598,11421.07,0.66,100.0,58.79,21.98,12.92,94.44,37,3,0,0,0
"17/03/2020","Ferraz de Vasconcelos",1,"0.51473",0,0,0,0.0,"False","Leste",-23.529,-46.3636,29.56,193037,6530.35,1.39,95.51,50.76,21.48,10.9,95.47,35,0,0,0,0
"17/03/2020","Guarulhos",1,"0.07251",1,0,0,0.0,"False","Leste",-23.4543,-46.5337,318.68,1351275,4240.23,1.02,100.0,57.41,20.97,12.04,95.01,38,23,2,0,0
"17/03/2020","Mauá",1,"0.21146",0,0,0,0.0,"False","Sudeste",-23.6666,-46.4599,61.91,460132,7432.27,1.0,100.0,66.02,19.03,12.56,95.49,38,0,0,0,0
"17/03/2020","Santana de Parnaíba",1,"0.71712",0,0,0,0.0,"False","Oeste",-23.443,-46.9227,179.95,138132,767.61,2.45,100.0,59.26,20.28,12.02,97.12,41,0,0,0,0
"17/03/2020","Santo André",1,"0.13913",0,0,0,0.0,"False","Sudeste",-23.6742,-46.5436,175.78,693867,3947.36,0.26,100.0,102.66,17.31,17.77,92.45,37,30,0,0,0
"17/03/2020","São Bernardo do Campo",1,"0.1192",0,0,0,0.0,"False","Sudeste",-23.6898,-46.5648,409.53,812086,1982.97,0.6,98.39,81.93,18.38,15.06,93.57,37,119,10,0,0
"17/03/2020","São Caetano do Sul",1,"0.62063",0,0,0,0.0,"False","Sudeste",-23.6234,-46.5552,15.33,151244,9865.88,0.14,100.0,157.5,14.66,23.1,86.82,38,30,4,0,0
"17/03/2020","São Paulo",156,"127.326",11,1,1,0.0064,"False","Centro",-23.5505,-46.6333,1521.11,11869660,7803.29,0.54,99.1,82.2,18.99,15.61,90.89,38,957,20,20,0
"17/04/2020","Arujá",21,"2.337.905",4,1,0,0.0476,"False","Leste",-23.397,-46.3204,96.17,89744,933.18,1.84,96.31,55.76,21.53,12.01,97.25,52,0,0,0,0
"17/04/2020","Barueri",101,"3.683.685",4,5,0,0.0495,"False","Oeste",-23.5114,-46.8729,65.7,26439,4024.2,0.95,100.0,47.09,23.62,11.12,94.74,44,0,0,0,0
"17/04/2020","Caieiras",48,"4.730.462",1,6,0,0.125,"False","Norte",-23.3612,-46.7402,97.64,100612,1030.44,1.54,98.26,60.86,19.69,11.99,96.01,54,0,0,0,0
"17/04/2020","Cajamar",7,"911.446",0,1,0,0.1429,"False","Norte",-23.355,-46.8789,131.39,77627,590.81,1.95,98.82,44.85,22.09,9.91,99.14,53,0,0,0,0
"17/04/2020","Carapicuíba",59,"147.159",7,2,0,0.0339,"False","Oeste",-23.524,-46.8411,34.55,394598,11421.07,0.66,100.0,58.79,21.98,12.92,94.44,52,3,0,0,0
"17/04/2020","Cotia",76,"3.049.637",4,4,0,0.0526,"False","Sudoeste",-23.6027,-46.9195,323.99,247424,763.68,2.12,100.0,52.81,21.7,11.46,95.79,51,0,0,0,0
"17/04/2020","Diadema",115,"2.713.006",15,3,0,0.0261,"False","Sudeste",-23.6817,-46.6203,30.73,404477,13162.28,0.47,100.0,56.47,20.92,11.81,93.69,52,20,0,0,0
"17/04/2020","Embu das Artes",55,"2.009.309",5,3,1,0.0545,"False","Sudoeste",-23.6515,-46.8522,70.4,27079,3846.45,1.22,100.0,47.99,22.81,10.95,94.56,50,0,0,0,0
"17/04/2020","Embu-Guaçu",4,"576.493",0,0,0,0.0,"False","Sudoeste",-23.8295,-46.8149,155.64,68053,437.25,0.82,97.33,65.4,20.39,13.33,97.85,0,0,0,0,0
"17/04/2020","Ferraz de Vasconcelos",52,"2.676.604",5,2,0,0.0385,"False","Leste",-23.529,-46.3636,29.56,193037,6530.35,1.39,95.51,50.76,21.48,10.9,95.47,51,0,0,0,0
"17/04/2020","Francisco Morato",21,"119.424",2,1,0,0.0476,"False","Norte",-23.2794,-46.7448,49.0,174403,3559.24,1.23,99.8,46.83,22.9,10.72,98.05,49,0,0,0,0
"17/04/2020","Franco da Rocha",52,"3.365.935",5,2,0,0.0385,"False","Norte",-23.3234,-46.7295,132.78,152201,1146.26,1.48,92.13,53.96,20.81,11.23,103.63,52,0,0,0,0
"17/04/2020","Guararema",2,"671.186",0,0,0,0.0,"False","Leste",-23.4129,-46.035,270.82,29429,108.67,1.32,86.05,70.18,20.16,14.15,99.72,0,2,0,0,0
"17/04/2020","Guarulhos",295,"2.138.949",26,28,3,0.0949,"False","Leste",-23.4543,-46.5337,318.68,1351275,4240.23,1.02,100.0,57.41,20.97,12.04,95.01,51,23,2,0,0
"17/04/2020","Itapecerica da Serra",42,"2.390.533",4,1,0,0.0238,"False","Sudoeste",-23.7154,-46.8526,150.74,169619,1125.24,1.08,99.17,48.05,22.36,10.74,99.46,55,0,0,0,0
"17/04/2020","Itapevi",29,"1.220.025",1,5,0,0.1724,"False","Oeste",-23.5493,-46.9332,82.66,237714,2875.8,1.72,100.0,42.1,23.08,9.72,96.78,52,0,0,0,0
"17/04/2020","Itaquaquecetuba",47,"1.267.458",5,0,0,0.0,"False","Leste",-23.4849,-46.3495,82.62,370589,4485.46,1.44,100.0,45.33,22.35,10.13,96.77,54,0,0,0,0
"17/04/2020","Jandira",11,"880.444",0,1,0,0.0909,"False","Oeste",-23.528,-46.9028,17.45,123603,7083.27,1.34,100.0,52.93,20.51,10.85,95.76,50,0,0,0,0
"17/04/2020","Juquitiba",1,"318.026",1,1,1,1.0,"False","Sudoeste",-23.9289,-47.0715,522.17,30401,58.22,0.57,85.81,62.15,21.87,13.59,100.72,0,2,0,0,0
"17/04/2020","Mairiporã",10,"998.213",1,2,0,0.2,"False","Norte",-23.3157,-46.5824,320.7,98622,307.52,2.02,92.18,72.45,18.48,13.39,100.69,56,0,0,0,0
"17/04/2020","Mauá",77,"162.821",6,4,2,0.0519,"False","Sudeste",-23.6666,-46.4599,61.91,460132,7432.27,1.0,100.0,66.02,19.03,12.56,95.49,52,0,0,0,0
"17/04/2020","Mogi das Cruzes",107,"2.399.953",21,7,1,0.0654,"False","Leste",-23.5393,-46.2167,712.54,432905,607.55,1.12,92.75,70.73,19.84,14.03,94.79,52,0,0,0,0
"17/04/2020","Osasco",224,"3.207.248",21,20,2,0.0893,"False","Oeste",-23.5334,-46.7915,64.95,680964,10484.43,0.21,100.0,68.76,19.89,13.68,92.8,51,30,0,0,0
"17/04/2020","Poá",22,"1.873.106",7,3,1,0.1364,"False","Leste",-23.5338,-46.3477,17.26,115538,6693.97,0.87,98.42,61.87,21.35,13.21,94.37,55,0,0,0,0
"17/04/2020","Ribeirão Pires",28,"2.269.172",2,0,0,0.0,"False","Sudeste",-23.7082,-46.4042,99.08,118968,1200.73,0.52,100.0,92.74,17.61,16.33,95.64,59,0,0,0,0
"17/04/2020","Rio Grande da Serra",7,"1.376.706",0,0,0,0.0,"False","Sudeste",-23.7442,-46.3975,36.34,49816,1370.83,1.27,100.0,59.08,19.8,11.7,97.42,0,0,0,0,0
"17/04/2020","Santa Isabel",3,"522.776",0,1,0,0.3333,"False","Leste",-23.3158,-46.2254,363.33,55086,151.61,0.89,81.17,73.29,20.1,14.73,98.71,0,1,0,0,0
"17/04/2020","Santana de Parnaíba",53,"3.800.727",3,0,0,0.0,"False","Oeste",-23.443,-46.9227,179.95,138132,767.61,2.45,100.0,59.26,20.28,12.02,97.12,46,0,0,0,0
"17/04/2020","Santo André",222,"3.088.597",17,10,3,0.045,"False","Sudeste",-23.6742,-46.5436,175.78,693867,3947.36,0.26,100.0,102.66,17.31,17.77,92.45,50,30,0,0,0
"17/04/2020","Suzano",74,"248.625",17,6,0,0.0811,"False","Leste",-23.5453,-46.3116,206.24,291002,1410.99,1.05,96.48,61.53,20.75,12.77,95.86,53,0,0,0,0
"17/04/2020","São Bernardo do Campo",281,"3.349.481",26,17,1,0.0605,"False","Sudeste",-23.6898,-46.5648,409.53,812086,1982.97,0.6,98.39,81.93,18.38,15.06,93.57,49,119,10,0,0
"17/04/2020","São Caetano do Sul",94,"5.833.907",4,4,1,0.0426,"False","Sudeste",-23.6234,-46.5552,15.33,151244,9865.88,0.14,100.0,157.5,14.66,23.1,86.82,49,30,4,0,0
"17/04/2020","São Paulo",8744,"7.136.781",836,643,40,0.0735,"False","Centro",-23.5505,-46.6333,1521.11,11869660,7803.29,0.54,99.1,82.2,18.99,15.61,90.89,49,957,20,20,0
"17/04/2020","Taboão da Serra",110,"3.797.503",10,6,1,0.0545,"False","Sudoeste",-23.6229,-46.7817,20.39,283871,13922.07,1.52,100.0,52.19,22.08,11.52,92.35,49,0,0,0,0
"17/04/2020","Vargem Grande Paulista",9,"1.711.124",3,3,0,0.3333,"False","Sudoeste",-23.5998,-47.0225,42.49,52762,1241.75,2.09,100.0,54.21,22.15,12.01,97.95,0,0,0,0,0
"18/03/2020","Barueri",1,"0.36472",1,0,0,0.0,"False","Oeste",-23.5114,-46.8729,65.7,26439,4024.2,0.95,100.0,47.09,23.62,11.12,94.74,37,0,0,0,0
"18/03/2020","Carapicuíba",1,"0.24942",0,0,0,0.0,"True","Oeste",-23.524,-46.8411,34.55,394598,11421.07,0.66,100.0,58.79,21.98,12.92,94.44,39,3,0,0,0
"18/03/2020","Cotia",1,"0.40127",1,0,0,0.0,"False","Sudoeste",-23.6027,-46.9195,323.99,247424,763.68,2.12,100.0,52.81,21.7,11.46,95.79,44,0,0,0,0
"18/03/2020","Ferraz de Vasconcelos",1,"0.51473",0,0,0,0.0,"False","Leste",-23.529,-46.3636,29.56,193037,6530.35,1.39,95.51,50.76,21.48,10.9,95.47,41,0,0,0,0
"18/03/2020","Guarulhos",1,"0.07251",0,0,0,0.0,"False","Leste",-23.4543,-46.5337,318.68,1351275,4240.23,1.02,100.0,57.41,20.97,12.04,95.01,40,23,2,0,0
"18/03/2020","Mauá",1,"0.21146",0,0,0,0.0,"False","Sudeste",-23.6666,-46.4599,61.91,460132,7432.27,1.0,100.0,66.02,19.03,12.56,95.49,40,0,0,0,0
"18/03/2020","Osasco",1,"0.14318",1,0,0,0.0,"False","Oeste",-23.5334,-46.7915,64.95,680964,10484.43,0.21,100.0,68.76,19.89,13.68,92.8,40,30,0,0,0
"18/03/2020","Santana de Parnaíba",1,"0.71712",0,0,0,0.0,"False","Oeste",-23.443,-46.9227,179.95,138132,767.61,2.45,100.0,59.26,20.28,12.02,97.12,43,0,0,0,0
"18/03/2020","Santo André",6,"0.83476",5,0,0,0.0,"False","Sudeste",-23.6742,-46.5436,175.78,693867,3947.36,0.26,100.0,102.66,17.31,17.77,92.45,39,30,0,0,0
"18/03/2020","São Bernardo do Campo",3,"0.3576",2,0,0,0.0,"False","Sudeste",-23.6898,-46.5648,409.53,812086,1982.97,0.6,98.39,81.93,18.38,15.06,93.57,40,119,10,0,0
"18/03/2020","São Caetano do Sul",6,"372.377",5,0,0,0.0,"False","Sudeste",-23.6234,-46.5552,15.33,151244,9865.88,0.14,100.0,157.5,14.66,23.1,86.82,40,30,4,0,0
"18/03/2020","São Paulo",214,"174.665",58,3,2,0.014,"False","Centro",-23.5505,-46.6333,1521.11,11869660,7803.29,0.54,99.1,82.2,18.99,15.61,90.89,40,957,20,20,0
"18/04/2020","Arujá",24,"2.671.892",3,1,0,0.0417,"False","Leste",-23.397,-46.3204,96.17,89744,933.18,1.84,96.31,55.76,21.53,12.01,97.25,58,0,0,0,0
"18/04/2020","Barueri",116,"4.230.766",15,5,0,0.0431,"False","Oeste",-23.5114,-46.8729,65.7,26439,4024.2,0.95,100.0,47.09,23.62,11.12,94.74,48,0,0,0,0
"18/04/2020","Caieiras",48,"4.730.462",0,6,0,0.125,"False","Norte",-23.3612,-46.7402,97.64,100612,1030.44,1.54,98.26,60.86,19.69,11.99,96.01,59,0,0,0,0
"18/04/2020","Cajamar",7,"911.446",0,1,0,0.1429,"False","Norte",-23.355,-46.8789,131.39,77627,590.81,1.95,98.82,44.85,22.09,9.91,99.14,60,0,0,0,0
"18/04/2020","Carapicuíba",71,"1.770.896",12,3,1,0.0423,"False","Oeste",-23.524,-46.8411,34.55,394598,11421.07,0.66,100.0,58.79,21.98,12.92,94.44,53,3,0,0,0
"18/04/2020","Cotia",79,"3.170.017",3,5,1,0.0633,"False","Sudoeste",-23.6027,-46.9195,323.99,247424,763.68,2.12,100.0,52.81,21.7,11.46,95.79,54,0,0,0,0
"18/04/2020","Diadema",118,"278.378",3,5,2,0.0424,"False","Sudeste",-23.6817,-46.6203,30.73,404477,13162.28,0.47,100.0,56.47,20.92,11.81,93.69,58,20,0,0,0
"18/04/2020","Embu das Artes",57,"2.082.374",2,3,0,0.0526,"False","Sudoeste",-23.6515,-46.8522,70.4,27079,3846.45,1.22,100.0,47.99,22.81,10.95,94.56,55,0,0,0,0
"18/04/2020","Embu-Guaçu",4,"576.493",0,0,0,0.0,"False","Sudoeste",-23.8295,-46.8149,155.64,68053,437.25,0.82,97.33,65.4,20.39,13.33,97.85,0,0,0,0,0
"18/04/2020","Ferraz de Vasconcelos",54,"2.779.551",2,2,0,0.037,"False","Leste",-23.529,-46.3636,29.56,193037,6530.35,1.39,95.51,50.76,21.48,10.9,95.47,55,0,0,0,0
"18/04/2020","Francisco Morato",29,"1.649.189",8,1,0,0.0345,"False","Norte",-23.2794,-46.7448,49.0,174403,3559.24,1.23,99.8,46.83,22.9,10.72,98.05,54,0,0,0,0
"18/04/2020","Franco da Rocha",60,"3.883.772",8,3,1,0.05,"False","Norte",-23.3234,-46.7295,132.78,152201,1146.26,1.48,92.13,53.96,20.81,11.23,103.63,56,0,0,0,0
"18/04/2020","Guararema",2,"671.186",0,0,0,0.0,"False","Leste",-23.4129,-46.035,270.82,29429,108.67,1.32,86.05,70.18,20.16,14.15,99.72,0,2,0,0,0
"18/04/2020","Guarulhos",305,"2.211.456",10,28,0,0.0918,"False","Leste",-23.4543,-46.5337,318.68,1351275,4240.23,1.02,100.0,57.41,20.97,12.04,95.01,56,23,2,0,0
"18/04/2020","Itapecerica da Serra",47,"2.675.121",5,1,0,0.0213,"False","Sudoeste",-23.7154,-46.8526,150.74,169619,1125.24,1.08,99.17,48.05,22.36,10.74,99.46,60,0,0,0,0
"18/04/2020","Itapevi",37,"1.556.584",8,5,0,0.1351,"False","Oeste",-23.5493,-46.9332,82.66,237714,2875.8,1.72,100.0,42.1,23.08,9.72,96.78,56,0,0,0,0
"18/04/2020","Itaquaquecetuba",48,"1.294.425",1,0,0,0.0,"False","Leste",-23.4849,-46.3495,82.62,370589,4485.46,1.44,100.0,45.33,22.35,10.13,96.77,59,0,0,0,0
"18/04/2020","Jandira",13,"1.040.524",2,1,0,0.0769,"False","Oeste",-23.528,-46.9028,17.45,123603,7083.27,1.34,100.0,52.93,20.51,10.85,95.76,54,0,0,0,0
"18/04/2020","Juquitiba",1,"318.026",0,1,0,1.0,"False","Sudoeste",-23.9289,-47.0715,522.17,30401,58.22,0.57,85.81,62.15,21.87,13.59,100.72,0,2,0,0,0
"18/04/2020","Mairiporã",11,"1.098.035",1,2,0,0.1818,"False","Norte",-23.3157,-46.5824,320.7,98622,307.52,2.02,92.18,72.45,18.48,13.39,100.69,62,0,0,0,0
"18/04/2020","Mauá",82,"1.733.938",5,4,0,0.0488,"False","Sudeste",-23.6666,-46.4599,61.91,460132,7432.27,1.0,100.0,66.02,19.03,12.56,95.49,57,0,0,0,0
"18/04/2020","Mogi das Cruzes",120,"2.691.536",13,7,0,0.0583,"False","Leste",-23.5393,-46.2167,712.54,432905,607.55,1.12,92.75,70.73,19.84,14.03,94.79,57,0,0,0,0
"18/04/2020","Osasco",253,"3.622.473",29,23,3,0.0909,"False","Oeste",-23.5334,-46.7915,64.95,680964,10484.43,0.21,100.0,68.76,19.89,13.68,92.8,55,30,0,0,0
"18/04/2020","Poá",25,"2.128.529",3,3,0,0.12,"False","Leste",-23.5338,-46.3477,17.26,115538,6693.97,0.87,98.42,61.87,21.35,13.21,94.37,61,0,0,0,0
"18/04/2020","Ribeirão Pires",31,"2.512.298",3,0,0,0.0,"False","Sudeste",-23.7082,-46.4042,99.08,118968,1200.73,0.52,100.0,92.74,17.61,16.33,95.64,63,0,0,0,0
