epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population_2019,is_last,is_repeated
14,02/04/2020,9,SP,Taboão da Serra,3552809,city,29,100.116,7,1,0,0.0345,289664,False,False
14,02/04/2020,8,SP,Tatuí,3554003,city,1,0.82125,0,0,0,0.0,121766,False,False
14,02/04/2020,15,SP,Taubaté,3554102,city,1,0.31754,0,0,0,0.0,314924,False,False
14,02/04/2020,9,SP,Valinhos,3556206,city,3,232.211,2,0,0,0.0,129193,False,False
14,02/04/2020,15,SP,Vargem Grande Paulista,3556453,city,3,570.375,1,1,0,0.3333,52597,False,False
14,02/04/2020,3,SP,Vinhedo,3556701,city,1,12.702,0,0,0,0.0,78728,False,False
14,02/04/2020,3,SP,Votorantim,3557006,city,2,163.292,1,0,0,0.0,122480,False,False
14,02/04/2020,3,SP,Votuporanga,3557105,city,1,105.768,0,0,0,0.0,94547,False,False
14,03/04/2020,1,SP,Adamantina,3500105,city,1,28.516,1,0,0,0.0,35068,False,False
14,03/04/2020,2,SP,Águas de Lindóia,3500501,city,1,534.616,0,0,0,0.0,18705,False,False
14,03/04/2020,2,SP,Agudos,3500709,city,1,268.716,0,0,0,0.0,37214,False,False
14,03/04/2020,4,SP,Americana,3501608,city,2,0.83473,0,0,0,0.0,239597,False,False
14,03/04/2020,4,SP,Araçatuba,3502804,city,2,101.515,0,0,0,0.0,197016,False,False
14,03/04/2020,2,SP,Araraquara,3503208,city,2,0.8472,1,0,0,0.0,236072,False,False
14,03/04/2020,9,SP,Arujá,3503901,city,4,445.315,0,1,0,0.25,89824,False,False
14,03/04/2020,2,SP,Assis,3504008,city,1,0.95798,0,0,0,0.0,104386,False,False
14,03/04/2020,1,SP,Atibaia,3504107,city,2,140.094,2,0,0,0.0,142761,False,False
14,03/04/2020,17,SP,Barueri,3505708,city,28,1.021.219,2,1,1,0.0357,274182,False,False
14,03/04/2020,4,SP,Bauru,3506003,city,2,0.53076,2,0,0,0.0,376818,False,False
14,03/04/2020,5,SP,Brodowski,3507803,city,1,400.978,0,0,0,0.0,24939,False,False
14,03/04/2020,4,SP,Cachoeira Paulista,3508603,city,1,300.057,0,0,0,0.0,33327,False,False
14,03/04/2020,10,SP,Caieiras,3509007,city,19,1.872.475,4,1,0,0.0526,101470,False,False
14,03/04/2020,5,SP,Cajamar,3509205,city,1,130.207,0,0,0,0.0,76801,False,False
14,03/04/2020,17,SP,Campinas,3509502,city,24,199.323,1,1,0,0.0417,1204073,False,False
14,03/04/2020,21,SP,Carapicuíba,3510609,city,11,274.364,0,1,0,0.0909,400927,False,False
14,03/04/2020,17,SP,Cotia,3513009,city,27,1.083.424,4,2,0,0.0741,249210,False,False
14,03/04/2020,1,SP,Cravinhos,3513108,city,1,28.335,1,1,1,1.0,35292,False,False
14,03/04/2020,8,SP,Diadema,3513801,city,20,471.827,20,1,1,0.05,423884,False,False
14,03/04/2020,2,SP,Dracena,3514403,city,1,213.707,0,0,0,0.0,46793,False,False
14,03/04/2020,10,SP,Embu das Artes,3515004,city,18,657.592,4,1,0,0.0556,273726,False,False
14,03/04/2020,23,SP,Ferraz de Vasconcelos,3515707,city,14,720.624,2,0,0,0.0,194276,False,False
14,03/04/2020,2,SP,Franca,3516200,city,2,0.56627,1,0,0,0.0,353187,False,False
14,03/04/2020,2,SP,Francisco Morato,3516309,city,7,39.808,4,0,-1,0.0,175844,False,False
14,03/04/2020,4,SP,Franco da Rocha,3516408,city,6,388.377,0,1,1,0.1667,154489,False,False
14,03/04/2020,4,SP,Guarujá,3518701,city,3,0.93616,0,0,0,0.0,320459,False,False
14,03/04/2020,18,SP,Guarulhos,3518800,city,52,377.035,17,2,0,0.0385,1379182,False,False
14,03/04/2020,15,SP,Hortolândia,3519071,city,1,0.43318,0,0,0,0.0,230851,False,False
14,03/04/2020,16,SP,Importados/Indefinidos,,city,69,,-6,0,0,0.0,,False,False
14,03/04/2020,3,SP,Indaiatuba,3520509,city,2,0.79483,0,0,0,0.0,251627,False,False
14,03/04/2020,10,SP,Iracemápolis,3521408,city,1,412.626,0,0,0,0.0,24235,False,False
14,03/04/2020,3,SP,Itanhaém,3522109,city,2,196.433,0,0,0,0.0,101816,False,False
14,03/04/2020,4,SP,Itapecerica da Serra,3522208,city,6,341.505,2,1,1,0.1667,175693,False,False
14,03/04/2020,5,SP,Itapevi,3522505,city,6,252.419,0,0,0,0.0,237700,False,False
14,03/04/2020,4,SP,Itaquaquecetuba,3523107,city,9,242.705,4,0,0,0.0,370821,False,False
14,03/04/2020,2,SP,Itararé,3523206,city,1,198.008,0,0,0,0.0,50503,False,False
14,03/04/2020,2,SP,Itu,3523909,city,1,0.57491,0,0,0,0.0,173939,False,False
14,03/04/2020,5,SP,Itupeva,3524006,city,1,16.326,0,0,0,0.0,61252,False,False
14,03/04/2020,1,SP,Jaboticabal,3524303,city,3,388.284,3,1,1,0.3333,77263,False,False
14,03/04/2020,17,SP,Jaguariúna,3524709,city,1,173.949,0,0,0,0.0,57488,False,False
14,03/04/2020,5,SP,Jandira,3525003,city,2,160.081,0,0,0,0.0,124937,False,False
14,03/04/2020,2,SP,Jaú,3525300,city,1,0.66555,0,0,0,0.0,150252,False,False
14,03/04/2020,10,SP,Jundiaí,3525904,city,6,143.211,1,0,0,0.0,418962,False,False
14,03/04/2020,4,SP,Lençóis Paulista,3526803,city,1,14.613,0,0,0,0.0,68432,False,False
14,03/04/2020,3,SP,Limeira,3526902,city,2,0.65335,0,0,0,0.0,306114,False,False
14,03/04/2020,9,SP,Louveira,3527306,city,1,204.562,0,0,0,0.0,48885,False,False
14,03/04/2020,9,SP,Mairiporã,3528502,city,3,299.464,0,0,0,0.0,100179,False,False
14,03/04/2020,1,SP,Marília,3529005,city,1,0.41862,1,0,0,0.0,238882,False,False
14,03/04/2020,4,SP,Matão,3529302,city,2,240.471,0,0,0,0.0,83170,False,False
14,03/04/2020,19,SP,Mauá,3529401,city,10,211.456,3,0,0,0.0,472912,False,False
14,03/04/2020,15,SP,Mogi das Cruzes,3530607,city,16,358.872,3,1,1,0.0625,445842,False,False
14,03/04/2020,4,SP,Mogi Guaçu,3530706,city,1,0.65838,0,0,0,0.0,151888,False,False
14,03/04/2020,4,SP,Nova Odessa,3533403,city,0,,-1,0,0,0.0,60174,False,False
14,03/04/2020,17,SP,Osasco,3534401,city,57,81.613,6,3,0,0.0526,698418,False,False
14,03/04/2020,5,SP,Paulínia,3536505,city,1,0.91388,0,0,0,0.0,109424,False,False
14,03/04/2020,5,SP,Penápolis,3537305,city,1,157.711,0,0,0,0.0,63407,False,False
14,03/04/2020,5,SP,Piracicaba,3538709,city,5,123.719,-1,0,0,0.0,404142,False,False
14,03/04/2020,4,SP,Pirajuí,3538907,city,1,39.228,0,0,0,0.0,25492,False,False
14,03/04/2020,10,SP,Poá,3539806,city,3,255.423,1,0,0,0.0,117452,False,False
14,03/04/2020,5,SP,Porto Feliz,3540606,city,1,188.331,0,0,0,0.0,53098,False,False
14,03/04/2020,3,SP,Praia Grande,3541000,city,2,0.61525,1,0,0,0.0,325073,False,False
14,03/04/2020,1,SP,Promissão,3541604,city,1,247.329,1,0,0,0.0,40432,False,False
14,03/04/2020,10,SP,Ribeirão Pires,3543303,city,4,324.167,2,0,0,0.0,123393,False,False
14,03/04/2020,9,SP,Ribeirão Preto,3543402,city,15,213.282,4,1,0,0.0667,703293,False,False
14,03/04/2020,10,SP,Rio Claro,3543907,city,1,0.48444,1,0,0,0.0,206424,False,False
14,03/04/2020,4,SP,Salto de Pirapora,3545308,city,1,220.158,0,0,0,0.0,45422,False,False
14,03/04/2020,4,SP,Santa Isabel,3546801,city,1,174.259,0,0,0,0.0,57386,False,False
14,03/04/2020,28,SP,Santana de Parnaíba,3547304,city,22,157.766,2,0,0,0.0,139447,False,False
14,03/04/2020,19,SP,Santo André,3547809,city,70,973.882,11,2,0,0.0286,718773,False,False
14,03/04/2020,5,SP,Santos,3548500,city,55,1.269.296,18,0,0,0.0,433311,False,False
14,03/04/2020,19,SP,São Bernardo do Campo,3548708,city,70,83.439,11,4,2,0.0571,838936,False,False
14,03/04/2020,19,SP,São Caetano do Sul,3548807,city,36,2.234.262,3,1,0,0.0278,161127,False,False
14,03/04/2020,4,SP,São José do Rio Pardo,3549706,city,1,181.997,0,0,0,0.0,54946,False,False
14,03/04/2020,17,SP,São José do Rio Preto,3549805,city,7,151.952,0,0,0,0.0,460671,False,False
14,03/04/2020,17,SP,São José dos Campos,3549904,city,20,27.703,6,0,0,0.0,721944,False,False
14,03/04/2020,39,SP,São Paulo,3550308,city,3202,2.613.446,387,186,22,0.0581,12252023,False,False
14,03/04/2020,5,SP,São Pedro,3550407,city,0,,0,0,0,0.0,35653,False,False
14,03/04/2020,10,SP,São Sebastião,3550704,city,3,337.154,0,1,1,0.3333,88980,False,False
14,03/04/2020,4,SP,São Vicente,3551009,city,4,10.935,1,0,-1,0.0,365798,False,False
14,03/04/2020,8,SP,Sorocaba,3552205,city,8,117.755,5,2,1,0.25,679378,False,False
14,03/04/2020,16,SP,Suzano,3552502,city,6,201.588,1,1,0,0.1667,297637,False,False
14,03/04/2020,10,SP,Taboão da Serra,3552809,city,34,1.173.774,5,1,0,0.0294,289664,False,False
14,03/04/2020,9,SP,Tatuí,3554003,city,1,0.82125,0,0,0,0.0,121766,False,False
14,03/04/2020,16,SP,Taubaté,3554102,city,1,0.31754,0,0,0,0.0,314924,False,False
14,03/04/2020,10,SP,Valinhos,3556206,city,3,232.211,0,0,0,0.0,129193,False,False
14,03/04/2020,16,SP,Vargem Grande Paulista,3556453,city,4,7.605,1,1,0,0.25,52597,False,False
14,03/04/2020,4,SP,Vinhedo,3556701,city,1,12.702,0,0,0,0.0,78728,False,False
14,03/04/2020,4,SP,Votorantim,3557006,city,2,163.292,0,0,0,0.0,122480,False,False
14,03/04/2020,4,SP,Votuporanga,3557105,city,1,105.768,0,0,0,0.0,94547,False,False
14,04/04/2020,2,SP,Adamantina,3500105,city,1,28.516,0,0,0,0.0,35068,False,False
14,04/04/2020,3,SP,Águas de Lindóia,3500501,city,1,534.616,0,0,0,0.0,18705,False,False
14,04/04/2020,3,SP,Agudos,3500709,city,1,268.716,0,0,0,0.0,37214,False,False
14,04/04/2020,5,SP,Americana,3501608,city,3,12.521,1,1,1,0.3333,239597,False,False
14,04/04/2020,5,SP,Araçatuba,3502804,city,4,203.029,2,0,0,0.0,197016,False,False
14,04/04/2020,3,SP,Araraquara,3503208,city,2,0.8472,0,0,0,0.0,236072,False,False
14,04/04/2020,10,SP,Arujá,3503901,city,5,556.644,1,1,0,0.2,89824,False,False
14,04/04/2020,3,SP,Assis,3504008,city,1,0.95798,0,0,0,0.0,104386,False,False
14,04/04/2020,2,SP,Atibaia,3504107,city,3,210.141,1,0,0,0.0,142761,False,False
14,04/04/2020,18,SP,Barueri,3505708,city,29,1.057.692,1,1,0,0.0345,274182,False,False
14,04/04/2020,5,SP,Bauru,3506003,city,2,0.53076,0,0,0,0.0,376818,False,False
14,04/04/2020,1,SP,Botucatu,3507506,city,7,477.825,7,0,0,0.0,146497,False,False
14,04/04/2020,6,SP,Brodowski,3507803,city,1,400.978,0,0,0,0.0,24939,False,False
14,04/04/2020,5,SP,Cachoeira Paulista,3508603,city,1,300.057,0,0,0,0.0,33327,False,False
14,04/04/2020,11,SP,Caieiras,3509007,city,19,1.872.475,0,1,0,0.0526,101470,False,False
14,04/04/2020,6,SP,Cajamar,3509205,city,1,130.207,0,0,0,0.0,76801,False,False
14,04/04/2020,18,SP,Campinas,3509502,city,26,215.934,2,4,3,0.1538,1204073,False,False
14,04/04/2020,22,SP,Carapicuíba,3510609,city,11,274.364,0,1,0,0.0909,400927,False,False
14,04/04/2020,1,SP,Cedral,3511300,city,1,1.082.603,1,0,0,0.0,9237,False,False
14,04/04/2020,18,SP,Cotia,3513009,city,28,112.355,1,2,0,0.0714,249210,False,False
14,04/04/2020,2,SP,Cravinhos,3513108,city,2,566.701,1,1,0,0.5,35292,False,False
14,04/04/2020,9,SP,Diadema,3513801,city,23,542.601,3,1,0,0.0435,423884,False,False
14,04/04/2020,3,SP,Dracena,3514403,city,1,213.707,0,1,1,1.0,46793,False,False
14,04/04/2020,11,SP,Embu das Artes,3515004,city,19,694.125,1,1,0,0.0526,273726,False,False
14,04/04/2020,24,SP,Ferraz de Vasconcelos,3515707,city,15,772.097,1,0,0,0.0,194276,False,False
14,04/04/2020,3,SP,Franca,3516200,city,2,0.56627,0,0,0,0.0,353187,False,False
14,04/04/2020,3,SP,Francisco Morato,3516309,city,8,454.949,1,1,1,0.125,175844,False,False
14,04/04/2020,5,SP,Franco da Rocha,3516408,city,7,453.107,1,1,0,0.1429,154489,False,False
14,04/04/2020,1,SP,Guararapes,3518206,city,2,607.183,2,0,0,0.0,32939,False,False
14,04/04/2020,5,SP,Guarujá,3518701,city,3,0.93616,0,0,0,0.0,320459,False,False
14,04/04/2020,19,SP,Guarulhos,3518800,city,62,449.542,10,5,3,0.0806,1379182,False,False
14,04/04/2020,16,SP,Hortolândia,3519071,city,1,0.43318,0,0,0,0.0,230851,False,False
14,04/04/2020,17,SP,Importados/Indefinidos,,city,76,,7,0,0,0.0,,False,False
14,04/04/2020,4,SP,Indaiatuba,3520509,city,2,0.79483,0,0,0,0.0,251627,False,False
14,04/04/2020,11,SP,Iracemápolis,3521408,city,1,412.626,0,0,0,0.0,24235,False,False
14,04/04/2020,4,SP,Itanhaém,3522109,city,2,196.433,0,0,0,0.0,101816,False,False
14,04/04/2020,5,SP,Itapecerica da Serra,3522208,city,9,512.257,3,1,0,0.1111,175693,False,False
14,04/04/2020,6,SP,Itapevi,3522505,city,7,294.489,1,1,1,0.1429,237700,False,False
14,04/04/2020,1,SP,Itapira,3522604,city,1,133.738,1,0,0,0.0,74773,False,False
14,04/04/2020,5,SP,Itaquaquecetuba,3523107,city,10,269.672,1,0,0,0.0,370821,False,False
14,04/04/2020,3,SP,Itararé,3523206,city,1,198.008,0,0,0,0.0,50503,False,False
14,04/04/2020,3,SP,Itu,3523909,city,1,0.57491,0,0,0,0.0,173939,False,False
14,04/04/2020,6,SP,Itupeva,3524006,city,1,16.326,0,0,0,0.0,61252,False,False
14,04/04/2020,2,SP,Jaboticabal,3524303,city,3,388.284,0,1,0,0.3333,77263,False,False
14,04/04/2020,18,SP,Jaguariúna,3524709,city,1,173.949,0,0,0,0.0,57488,False,False
14,04/04/2020,6,SP,Jandira,3525003,city,2,160.081,0,0,0,0.0,124937,False,False
14,04/04/2020,3,SP,Jaú,3525300,city,1,0.66555,0,0,0,0.0,150252,False,False
14,04/04/2020,1,SP,José Bonifácio,3525706,city,1,270.161,1,0,0,0.0,37015,False,False
14,04/04/2020,11,SP,Jundiaí,3525904,city,6,143.211,0,0,0,0.0,418962,False,False
14,04/04/2020,5,SP,Lençóis Paulista,3526803,city,1,14.613,0,0,0,0.0,68432,False,False
14,04/04/2020,4,SP,Limeira,3526902,city,2,0.65335,0,0,0,0.0,306114,False,False
14,04/04/2020,10,SP,Louveira,3527306,city,1,204.562,0,0,0,0.0,48885,False,False
14,04/04/2020,10,SP,Mairiporã,3528502,city,4,399.285,1,1,1,0.25,100179,False,False
14,04/04/2020,2,SP,Marília,3529005,city,1,0.41862,0,0,0,0.0,238882,False,False
14,04/04/2020,5,SP,Matão,3529302,city,2,240.471,0,0,0,0.0,83170,False,False
14,04/04/2020,20,SP,Mauá,3529401,city,15,317.184,5,0,0,0.0,472912,False,False
14,04/04/2020,16,SP,Mogi das Cruzes,3530607,city,17,381.301,1,1,0,0.0588,445842,False,False
14,04/04/2020,5,SP,Mogi Guaçu,3530706,city,1,0.65838,0,0,0,0.0,151888,False,False
14,04/04/2020,5,SP,Nova Odessa,3533403,city,1,166.185,1,1,1,1.0,60174,False,False
14,04/04/2020,1,SP,Orlândia,3534302,city,1,227.128,1,0,0,0.0,44028,False,False
14,04/04/2020,18,SP,Osasco,3534401,city,62,887.721,5,2,-1,0.0323,698418,False,False
14,04/04/2020,1,SP,Pariquera-Açu,3536208,city,1,508.958,1,0,0,0.0,19648,False,False
14,04/04/2020,6,SP,Paulínia,3536505,city,2,182.775,1,0,0,0.0,109424,False,False
14,04/04/2020,6,SP,Penápolis,3537305,city,1,157.711,0,1,1,1.0,63407,False,False
14,04/04/2020,6,SP,Piracicaba,3538709,city,6,148.463,1,0,0,0.0,404142,False,False
14,04/04/2020,5,SP,Pirajuí,3538907,city,1,39.228,0,0,0,0.0,25492,False,False
14,04/04/2020,11,SP,Poá,3539806,city,3,255.423,0,0,0,0.0,117452,False,False
14,04/04/2020,6,SP,Porto Feliz,3540606,city,0,,-1,0,0,0.0,53098,False,False
14,04/04/2020,4,SP,Praia Grande,3541000,city,4,123.049,2,0,0,0.0,325073,False,False
14,04/04/2020,2,SP,Promissão,3541604,city,1,247.329,0,0,0,0.0,40432,False,False
14,04/04/2020,11,SP,Ribeirão Pires,3543303,city,4,324.167,0,0,0,0.0,123393,False,False
14,04/04/2020,10,SP,Ribeirão Preto,3543402,city,24,341.252,9,1,0,0.0417,703293,False,False
14,04/04/2020,11,SP,Rio Claro,3543907,city,2,0.96888,1,0,0,0.0,206424,False,False
14,04/04/2020,5,SP,Salto de Pirapora,3545308,city,1,220.158,0,0,0,0.0,45422,False,False
14,04/04/2020,1,SP,Santa Branca,3546009,city,2,1.352.448,2,0,0,0.0,14788,False,False
14,04/04/2020,5,SP,Santa Isabel,3546801,city,1,174.259,0,0,0,0.0,57386,False,False
14,04/04/2020,29,SP,Santana de Parnaíba,3547304,city,24,1.721.084,2,0,0,0.0,139447,False,False
14,04/04/2020,20,SP,Santo André,3547809,city,76,1.057.357,6,3,1,0.0395,718773,False,False
14,04/04/2020,6,SP,Santos,3548500,city,66,1.523.155,11,2,2,0.0303,433311,False,False
14,04/04/2020,20,SP,São Bernardo do Campo,3548708,city,77,917.829,7,4,0,0.0519,838936,False,False
14,04/04/2020,20,SP,São Caetano do Sul,3548807,city,38,2.358.388,2,1,0,0.0263,161127,False,False
14,04/04/2020,5,SP,São José do Rio Pardo,3549706,city,1,181.997,0,0,0,0.0,54946,False,False
14,04/04/2020,18,SP,São José do Rio Preto,3549805,city,9,195.367,2,0,0,0.0,460671,False,False
14,04/04/2020,18,SP,São José dos Campos,3549904,city,24,332.436,4,0,0,0.0,721944,False,False
14,04/04/2020,1,SP,São Manuel,3550100,city,1,244.176,1,0,0,0.0,40954,False,False
14,04/04/2020,40,SP,São Paulo,3550308,city,3496,2.853.406,294,212,26,0.0606,12252023,False,False
14,04/04/2020,6,SP,São Pedro,3550407,city,0,,0,0,0,0.0,35653,False,True
14,04/04/2020,11,SP,São Sebastião,3550704,city,3,337.154,0,1,0,0.3333,88980,False,False
14,04/04/2020,5,SP,São Vicente,3551009,city,5,136.687,1,0,0,0.0,365798,False,False
14,04/04/2020,9,SP,Sorocaba,3552205,city,8,117.755,0,2,0,0.25,679378,False,False
14,04/04/2020,17,SP,Suzano,3552502,city,8,268.784,2,0,-1,0.0,297637,False,False
14,04/04/2020,11,SP,Taboão da Serra,3552809,city,39,1.346.388,5,2,1,0.0513,289664,False,False
14,04/04/2020,10,SP,Tatuí,3554003,city,1,0.82125,0,0,0,0.0,121766,False,False
14,04/04/2020,17,SP,Taubaté,3554102,city,1,0.31754,0,0,0,0.0,314924,False,False
14,04/04/2020,11,SP,Valinhos,3556206,city,3,232.211,0,0,0,0.0,129193,False,False
14,04/04/2020,17,SP,Vargem Grande Paulista,3556453,city,4,7.605,0,1,0,0.25,52597,False,False
14,04/04/2020,5,SP,Vinhedo,3556701,city,1,12.702,0,0,0,0.0,78728,False,False
14,04/04/2020,5,SP,Votorantim,3557006,city,2,163.292,0,0,0,0.0,122480,False,False
14,04/04/2020,5,SP,Votuporanga,3557105,city,1,105.768,0,0,0,0.0,94547,False,False
15,05/04/2020,3,SP,Adamantina,3500105,city,0,,-1,0,0,0.0,35068,False,False
15,05/04/2020,4,SP,Águas de Lindóia,3500501,city,1,534.616,0,0,0,0.0,18705,False,False
15,05/04/2020,4,SP,Agudos,3500709,city,1,268.716,0,0,0,0.0,37214,False,False
15,05/04/2020,6,SP,Americana,3501608,city,3,12.521,0,2,1,0.6667,239597,False,False
15,05/04/2020,6,SP,Araçatuba,3502804,city,4,203.029,0,0,0,0.0,197016,False,False
15,05/04/2020,4,SP,Araraquara,3503208,city,2,0.8472,0,0,0,0.0,236072,False,False
15,05/04/2020,11,SP,Arujá,3503901,city,6,667.973,1,1,0,0.1667,89824,False,False
15,05/04/2020,4,SP,Assis,3504008,city,1,0.95798,0,0,0,0.0,104386,False,False
15,05/04/2020,3,SP,Atibaia,3504107,city,4,280.189,1,0,0,0.0,142761,False,False
15,05/04/2020,19,SP,Barueri,3505708,city,30,1.094.164,1,1,0,0.0333,274182,False,False
15,05/04/2020,6,SP,Bauru,3506003,city,3,0.79614,1,1,1,0.3333,376818,False,False
15,05/04/2020,2,SP,Botucatu,3507506,city,7,477.825,0,0,0,0.0,146497,False,False
15,05/04/2020,7,SP,Brodowski,3507803,city,1,400.978,0,0,0,0.0,24939,False,False
15,05/04/2020,6,SP,Cachoeira Paulista,3508603,city,1,300.057,0,0,0,0.0,33327,False,False
15,05/04/2020,12,SP,Caieiras,3509007,city,20,1.971.026,1,1,0,0.05,101470,False,False
15,05/04/2020,7,SP,Cajamar,3509205,city,1,130.207,0,0,0,0.0,76801,False,False
15,05/04/2020,19,SP,Campinas,3509502,city,26,215.934,0,4,0,0.1538,1204073,False,False
15,05/04/2020,23,SP,Carapicuíba,3510609,city,14,349.191,3,1,0,0.0714,400927,False,False
15,05/04/2020,2,SP,Cedral,3511300,city,1,1.082.603,0,0,0,0.0,9237,False,False
15,05/04/2020,19,SP,Cotia,3513009,city,29,1.163.677,1,3,1,0.1034,249210,False,False
15,05/04/2020,3,SP,Cravinhos,3513108,city,2,566.701,0,1,0,0.5,35292,False,False
15,05/04/2020,10,SP,Diadema,3513801,city,24,566.193,1,1,0,0.0417,423884,False,False
15,05/04/2020,4,SP,Dracena,3514403,city,1,213.707,0,1,0,1.0,46793,False,False
15,05/04/2020,12,SP,Embu das Artes,3515004,city,20,730.658,1,1,0,0.05,273726,False,False
15,05/04/2020,25,SP,Ferraz de Vasconcelos,3515707,city,15,772.097,0,0,0,0.0,194276,False,False
15,05/04/2020,4,SP,Franca,3516200,city,2,0.56627,0,0,0,0.0,353187,False,False
15,05/04/2020,4,SP,Francisco Morato,3516309,city,8,454.949,0,1,0,0.125,175844,False,False
15,05/04/2020,6,SP,Franco da Rocha,3516408,city,8,517.836,1,1,0,0.125,154489,False,False
15,05/04/2020,2,SP,Guararapes,3518206,city,2,607.183,0,0,0,0.0,32939,False,False
15,05/04/2020,6,SP,Guarujá,3518701,city,3,0.93616,0,0,0,0.0,320459,False,False
15,05/04/2020,20,SP,Guarulhos,3518800,city,62,449.542,0,5,0,0.0806,1379182,False,False
15,05/04/2020,17,SP,Hortolândia,3519071,city,1,0.43318,0,0,0,0.0,230851,False,False
15,05/04/2020,18,SP,Importados/Indefinidos,,city,73,,-3,0,0,0.0,,False,False
15,05/04/2020,5,SP,Indaiatuba,3520509,city,2,0.79483,0,0,0,0.0,251627,False,False
15,05/04/2020,12,SP,Iracemápolis,3521408,city,1,412.626,0,0,0,0.0,24235,False,False
15,05/04/2020,5,SP,Itanhaém,3522109,city,2,196.433,0,0,0,0.0,101816,False,False
15,05/04/2020,6,SP,Itapecerica da Serra,3522208,city,9,512.257,0,1,0,0.1111,175693,False,False
15,05/04/2020,1,SP,Itapetininga,3522307,city,1,0.61012,1,0,0,0.0,163901,False,False
15,05/04/2020,7,SP,Itapevi,3522505,city,8,336.559,1,1,0,0.125,237700,False,False
15,05/04/2020,2,SP,Itapira,3522604,city,1,133.738,0,0,0,0.0,74773,False,False
15,05/04/2020,6,SP,Itaquaquecetuba,3523107,city,10,269.672,0,0,0,0.0,370821,False,False
15,05/04/2020,4,SP,Itararé,3523206,city,1,198.008,0,0,0,0.0,50503,False,False
15,05/04/2020,4,SP,Itu,3523909,city,1,0.57491,0,0,0,0.0,173939,False,False
15,05/04/2020,7,SP,Itupeva,3524006,city,1,16.326,0,0,0,0.0,61252,False,False
15,05/04/2020,3,SP,Jaboticabal,3524303,city,3,388.284,0,1,0,0.3333,77263,False,False
15,05/04/2020,19,SP,Jaguariúna,3524709,city,1,173.949,0,0,0,0.0,57488,False,False
15,05/04/2020,7,SP,Jandira,3525003,city,2,160.081,0,0,0,0.0,124937,False,False
15,05/04/2020,4,SP,Jaú,3525300,city,1,0.66555,0,0,0,0.0,150252,False,False
15,05/04/2020,2,SP,José Bonifácio,3525706,city,1,270.161,0,0,0,0.0,37015,False,False
15,05/04/2020,12,SP,Jundiaí,3525904,city,6,143.211,0,0,0,0.0,418962,False,False
15,05/04/2020,6,SP,Lençóis Paulista,3526803,city,1,14.613,0,0,0,0.0,68432,False,False
15,05/04/2020,5,SP,Limeira,3526902,city,2,0.65335,0,0,0,0.0,306114,False,False
15,05/04/2020,11,SP,Louveira,3527306,city,1,204.562,0,0,0,0.0,48885,False,False
15,05/04/2020,11,SP,Mairiporã,3528502,city,5,499.107,1,2,1,0.4,100179,False,False
15,05/04/2020,3,SP,Marília,3529005,city,1,0.41862,0,0,0,0.0,238882,False,False
15,05/04/2020,6,SP,Matão,3529302,city,2,240.471,0,0,0,0.0,83170,False,False
15,05/04/2020,21,SP,Mauá,3529401,city,16,338.329,1,0,0,0.0,472912,False,False
15,05/04/2020,17,SP,Mogi das Cruzes,3530607,city,17,381.301,0,1,0,0.0588,445842,False,False
15,05/04/2020,6,SP,Mogi Guaçu,3530706,city,1,0.65838,0,0,0,0.0,151888,False,False
15,05/04/2020,6,SP,Nova Odessa,3533403,city,1,166.185,0,1,0,1.0,60174,False,False
15,05/04/2020,2,SP,Orlândia,3534302,city,1,227.128,0,0,0,0.0,44028,False,False
15,05/04/2020,19,SP,Osasco,3534401,city,69,987.947,7,3,1,0.0435,698418,False,False
15,05/04/2020,2,SP,Pariquera-Açu,3536208,city,1,508.958,0,0,0,0.0,19648,False,False
15,05/04/2020,7,SP,Paulínia,3536505,city,2,182.775,0,0,0,0.0,109424,False,False
15,05/04/2020,7,SP,Penápolis,3537305,city,1,157.711,0,1,0,1.0,63407,False,False
15,05/04/2020,7,SP,Piracicaba,3538709,city,6,148.463,0,0,0,0.0,404142,False,False
15,05/04/2020,6,SP,Pirajuí,3538907,city,1,39.228,0,0,0,0.0,25492,False,False
15,05/04/2020,12,SP,Poá,3539806,city,3,255.423,0,0,0,0.0,117452,False,False
15,05/04/2020,7,SP,Porto Feliz,3540606,city,0,,0,0,0,0.0,53098,False,False
15,05/04/2020,5,SP,Praia Grande,3541000,city,4,123.049,0,0,0,0.0,325073,False,False
15,05/04/2020,3,SP,Promissão,3541604,city,1,247.329,0,0,0,0.0,40432,False,False
15,05/04/2020,12,SP,Ribeirão Pires,3543303,city,4,324.167,0,0,0,0.0,123393,False,False
15,05/04/2020,11,SP,Ribeirão Preto,3543402,city,25,355.471,1,1,0,0.04,703293,False,False
15,05/04/2020,12,SP,Rio Claro,3543907,city,2,0.96888,0,0,0,0.0,206424,False,False
15,05/04/2020,6,SP,Salto de Pirapora,3545308,city,1,220.158,0,0,0,0.0,45422,False,False
15,05/04/2020,2,SP,Santa Branca,3546009,city,2,1.352.448,0,0,0,0.0,14788,False,False
15,05/04/2020,6,SP,Santa Isabel,3546801,city,1,174.259,0,0,0,0.0,57386,False,False
15,05/04/2020,30,SP,Santana de Parnaíba,3547304,city,24,1.721.084,0,0,0,0.0,139447,False,False
